timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1589477233647,0,37,8.1298828125E-6,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233647,0,12,2.63671875E-6,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233648,0,-257,-5.64697265625E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233648,0,-282,-6.1962890625E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233648,0,-310,-6.8115234375E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233648,0,-315,-6.92138671875E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233649,0,-297,-6.525878906250001E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233650,0,-265,-5.82275390625E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233664,0,20,4.39453125E-6,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233665,0,40,8.7890625E-6,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233665,0,44,9.66796875E-6,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233666,0,59,1.29638671875E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233666,0,105,2.30712890625E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233666,0,-115,-2.52685546875E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233667,0,-120,-2.63671875E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233680,0,120,2.63671875E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233681,0,-126,-2.7685546875E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233681,0,-124,-2.724609375E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233681,0,88,1.93359375E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233682,0,34,7.4707031250000005E-6,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233682,0,6,1.318359375E-6,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233682,0,9,1.9775390625E-6,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233683,0,32,7.03125E-6,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233683,0,33,7.2509765625E-6,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233698,0,12,2.63671875E-6,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233699,0,-257,-5.64697265625E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233699,0,-279,-6.13037109375E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233700,0,-281,-6.17431640625E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233700,0,1,2.197265625E-7,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233702,0,4,8.7890625E-7,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233702,0,-283,-6.218261718750001E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233702,0,-321,-7.053222656250001E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233702,0,-365,-8.02001953125E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233703,0,-184,-4.04296875E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233734,0,-213,-4.68017578125E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233746,0,-180,-3.955078125E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233746,0,-164,-3.6035156249999995E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233746,0,-194,-4.2626953125E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233747,0,-229,-5.03173828125E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233747,0,-247,-5.42724609375E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233747,0,-522,-1.14697265625E-4,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233747,0,-538,-1.1821289062499999E-4,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233747,0,-540,-1.1865234375E-4,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233748,0,-203,-4.460449218750001E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233748,0,-150,-3.2958984375E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233763,0,-339,-7.448730468750001E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233764,0,-297,-6.525878906250001E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233764,0,-282,-6.1962890625E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233764,0,-276,-6.064453125E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233765,0,-257,-5.64697265625E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233765,0,21,4.614257812500001E-6,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233766,0,29,6.3720703125E-6,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233766,0,26,5.712890625E-6,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233779,0,36,7.91015625E-6,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233780,0,68,1.4941406250000001E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233780,0,96,2.109375E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233780,0,105,2.30712890625E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233780,0,100,2.197265625E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233781,0,69,1.51611328125E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233781,0,35,7.6904296875E-6,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233781,0,22,4.833984375E-6,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233781,0,24,5.2734375E-6,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233781,0,44,9.66796875E-6,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233797,0,70,1.5380859375E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233797,0,83,1.82373046875E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233798,0,89,1.95556640625E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233798,0,117,2.5708007812499998E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233798,0,-85,-1.86767578125E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233798,0,-32,-7.03125E-6,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233798,0,256,5.625E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233799,0,277,6.0864257812500005E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233799,0,300,6.591796875E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233813,0,346,7.6025390625E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233813,0,380,8.349609375E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233813,0,129,2.8344726562500002E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233813,0,364,7.998046875E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233814,0,338,7.426757812499999E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233814,0,305,6.70166015625E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233814,0,258,5.6689453125000004E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233814,0,-36,-7.91015625E-6,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233814,0,-44,-9.66796875E-6,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233830,0,-20,-4.39453125E-6,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233831,0,259,5.69091796875E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233831,0,-27,-5.9326171875000005E-6,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233831,0,-69,-1.51611328125E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233831,0,-77,-1.69189453125E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233832,0,-73,-1.6040039062500002E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233832,0,-73,-1.6040039062500002E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233832,0,-59,-1.29638671875E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233833,0,-31,-6.8115234375E-6,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233847,0,-4,-8.7890625E-7,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233848,0,258,5.6689453125000004E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233848,0,-15,-3.2958984375E-6,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233848,0,-16,-3.515625E-6,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233848,0,-28,-6.15234375E-6,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233849,0,-59,-1.29638671875E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233878,0,-78,-1.7138671875E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233878,0,-61,-1.34033203125E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233896,0,-41,-9.008789062499999E-6,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233896,0,-44,-9.66796875E-6,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233897,0,-251,-5.5151367187500004E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233897,0,-243,-5.33935546875E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233897,0,-245,-5.38330078125E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233897,0,-517,-1.135986328125E-4,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233897,0,-244,-5.361328125E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233898,0,-206,-4.5263671875E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233898,0,-166,-3.6474609375E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233898,0,-135,-2.96630859375E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233898,0,-364,-7.998046875E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233898,0,-337,-7.40478515625E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233899,0,-290,-6.3720703125E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233913,0,0,0.0,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233913,0,19,4.1748046875E-6,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233913,0,36,7.91015625E-6,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233914,0,66,1.4501953125E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233914,0,84,1.8457031250000004E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233914,0,68,1.4941406250000001E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233914,0,45,9.8876953125E-6,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233931,0,60,1.318359375E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233931,0,107,2.35107421875E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233931,0,-108,-2.3730468750000002E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233932,0,-94,-2.0654296875000002E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233932,0,-100,-2.197265625E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233932,0,-101,-2.2192382812500002E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233932,0,-79,-1.7358398437500003E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233932,0,-73,-1.6040039062500002E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233933,0,-90,-1.9775390625E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233933,0,-105,-2.30712890625E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233933,0,-118,-2.5927734375E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233934,0,-124,-2.724609375E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233951,0,-122,-2.6806640625E-5,40,60,42,645521,95382,16755000,13528,9419,22120,4753,2985,Tag0,unknown
1589477233964,0,-106,-2.3291015625000003E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477233965,0,-106,-2.3291015625000003E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477233965,0,-112,-2.4609375E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477233965,0,-105,-2.30712890625E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477233965,0,-105,-2.30712890625E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477233966,0,-127,-2.79052734375E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477233966,0,105,2.30712890625E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477233981,0,81,1.77978515625E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477233982,0,52,1.142578125E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477233982,0,23,5.0537109375E-6,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477233982,0,4,8.7890625E-7,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477233982,0,1,2.197265625E-7,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477233983,0,23,5.0537109375E-6,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477233983,0,27,5.9326171875000005E-6,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477233983,0,9,1.9775390625E-6,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477233983,0,17,3.7353515625000003E-6,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477233983,0,34,7.4707031250000005E-6,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477233984,0,49,1.07666015625E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477233984,0,42,9.228515625000002E-6,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477233984,0,39,8.5693359375E-6,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234020,0,98,2.1533203125E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234028,0,-76,-1.669921875E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234029,0,-52,-1.142578125E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234029,0,-79,-1.7358398437500003E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234029,0,-125,-2.74658203125E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234030,0,100,2.197265625E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234030,0,105,2.30712890625E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234030,0,-124,-2.724609375E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234030,0,-108,-2.3730468750000002E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234030,0,-125,-2.74658203125E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234031,0,90,1.9775390625E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234031,0,66,1.4501953125E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234031,0,44,9.66796875E-6,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234031,0,27,5.9326171875000005E-6,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234032,0,32,7.03125E-6,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234032,0,27,5.9326171875000005E-6,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234047,0,26,5.712890625E-6,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234062,0,48,1.0546875E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234063,0,71,1.56005859375E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234063,0,90,1.9775390625E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234063,0,92,2.021484375E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234063,0,98,2.1533203125E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234079,0,-186,-4.0869140625E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234079,0,-184,-4.04296875E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234079,0,-158,-3.4716796875000005E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234079,0,-378,-8.3056640625E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234080,0,-331,-7.272949218750001E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234080,0,-294,-6.4599609375E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234080,0,-283,-6.218261718750001E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234081,0,-281,-6.17431640625E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234082,0,-259,-5.69091796875E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234082,0,11,2.4169921875E-6,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234082,0,4,8.7890625E-7,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234097,0,-259,-5.69091796875E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234098,0,1,2.197265625E-7,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234098,0,17,3.7353515625000003E-6,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234098,0,25,5.4931640625E-6,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234098,0,8,1.7578125E-6,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234099,0,1,2.197265625E-7,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234099,0,17,3.7353515625000003E-6,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234099,0,35,7.6904296875E-6,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234099,0,32,7.03125E-6,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234131,0,21,4.614257812500001E-6,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234146,0,22,4.833984375E-6,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234147,0,13,2.8564453125E-6,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234147,0,-260,-5.712890625E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234147,0,-279,-6.13037109375E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234148,0,-296,-6.50390625E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234148,0,-307,-6.74560546875E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234148,0,-318,-6.9873046875E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234149,0,-339,-7.448730468750001E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234149,0,-348,-7.646484375E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234150,0,-347,-7.62451171875E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234150,0,-349,-7.668457031250001E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234150,0,-344,-7.558593750000001E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234151,0,-339,-7.448730468750001E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234151,0,-149,-3.27392578125E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234151,0,-165,-3.62548828125E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234163,0,-148,-3.251953125E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234164,0,-326,-7.163085937500001E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234164,0,10,2.197265625E-6,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234165,0,41,9.008789062499999E-6,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234165,0,39,8.5693359375E-6,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234165,0,21,4.614257812500001E-6,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234165,0,10,2.197265625E-6,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234166,0,3,6.591796875E-7,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234166,0,0,0.0,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234166,0,37,8.1298828125E-6,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234166,0,89,1.95556640625E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234167,0,89,1.95556640625E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234167,0,38,8.349609375E-6,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234180,0,-260,-5.712890625E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234180,0,-259,-5.69091796875E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234180,0,26,5.712890625E-6,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234181,0,59,1.29638671875E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234196,0,92,2.021484375E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
1589477234196,0,122,2.6806640625E-5,26,53,42,503083,109085,3428,30618,16750613,9983,13423,1311,Tag0,unknown
